Edge ID,From Junction,To Junction,From Cluster,To Cluster,From Lat,From Lon,To Lat,To Lon
1232666770#0,11434837320,3116332215,2,2,41.10714249980268,16.873783953675424,41.107150774694105,16.87388434219827
1232666770#1,3116332215,3116332211,2,2,41.107150774694105,16.87388434219827,41.10716747135103,16.874087147995283
1232666770#2,3116332211,11434837323,2,2,41.10716747135103,16.874087147995283,41.10717567725062,16.874186224658644
1232666770#3,11434837323,3116332223,2,2,41.10717567725062,16.874186224658644,41.1071949769234,16.874345280155953
1232666770#4,3116332223,3116332227,2,2,41.1071949769234,16.874345280155953,41.10722292579017,16.87455400347217
1232666770#5,3116332227,11434837321,2,2,41.10722292579017,16.87455400347217,41.10723578687257,16.87464928280272
1232668214#0,11434852250,cluster_10770603172_11434837313_11486800733_1169030017_#3more,2,2,41.10702245508198,16.87353331317996,41.10693282053231,16.873500754386423
1232668214#1,cluster_10770603172_11434837313_11486800733_1169030017_#3more,11434852251,2,2,41.10693282053231,16.873500754386423,41.10711525724154,16.87353726188728
1236614318#1,cluster_11386062342_2623145432_2623145437_2623145440_#2more,2623145468,2,2,41.10075431400376,16.876342508510152,41.10094139299052,16.8777522285218
1236614318#2,2623145468,cluster_2623145480_339779176,2,2,41.10094139299052,16.8777522285218,41.10106339499217,16.87820819789415
1236614318#3,cluster_2623145480_339779176,280886495,2,2,41.10106339499217,16.87820819789415,41.10125886508507,16.87968187544237
1236906100,353325205,5394483131,2,2,41.107448933153655,16.877721763272344,41.10745580783001,16.877714456595747
1236923308#0,11486800731,cluster_10770603172_11434837313_11486800733_1169030017_#3more,2,2,41.10680067804399,16.87351759929929,41.10693282053231,16.873500754386423
1236923308#1,cluster_10770603172_11434837313_11486800733_1169030017_#3more,639283171,2,2,41.10693282053231,16.873500754386423,41.10680103299776,16.87373387247451
1236923308#2,639283171,11486800732,2,2,41.10680103299776,16.87373387247451,41.10680112389537,16.873772578529195
1236934839#0,11486901821,cluster_11486901823_279657414,2,2,41.10645676710983,16.87178963375164,41.10642945039254,16.871719072818852
1236934839#1,cluster_11486901823_279657414,11486901822,2,2,41.10642945039254,16.871719072818852,41.10645999748616,16.87165182276894
1238851921#0,648410164,11508579757,3,3,41.0993022529031,16.854159218330096,41.09897662422168,16.854226979377213
1238851921#1,11508579757,cluster_11508579758_11626675209_281825333_339235972_#1more,3,3,41.09897662422168,16.854226979377213,41.098788149264074,16.854279784852835
1238851921#2,cluster_11508579758_11626675209_281825333_339235972_#1more,11508579759,3,3,41.098788149264074,16.854279784852835,41.098578175710756,16.854258040929427
1238851921#3,11508579759,11508579761,3,3,41.098578175710756,16.854258040929427,41.09753348882812,16.85434224548797
1238851921#4,11508579761,11508579762,3,3,41.09753348882812,16.85434224548797,41.09744230966883,16.85434932508594
1238851921#5,11508579762,11508579763,3,3,41.09744230966883,16.85434932508594,41.09736898206779,16.85435535896911
1238851921#6,11508579763,11508579764,3,3,41.09736898206779,16.85435535896911,41.09685570610396,16.85439092843704
1238851921#7,11508579764,11508579765,3,3,41.09685570610396,16.85439092843704,41.096753353163855,16.854403885196152
1238851921#8,11508579765,11508579766,3,3,41.096753353163855,16.854403885196152,41.09602300020511,16.854472877760067
1238851921#9,11508579766,cluster_11508579768_319962625,3,3,41.09602300020511,16.854472877760067,41.09582996238296,16.854473400349328
1238851922,281825331,cluster_11508579758_11626675209_281825333_339235972_#1more,3,3,41.09874388317417,16.854662669666943,41.098788149264074,16.854279784852835
1238851923#0,281825331,1425194968,3,3,41.09874388317417,16.854662669666943,41.09882477217356,16.854584214083616
1238851923#1,1425194968,11508596171,3,3,41.09882477217356,16.854584214083616,41.09886951150565,16.85453558119184
1238851923#2,11508596171,11508596173,3,3,41.09886951150565,16.85453558119184,41.09904206783896,16.854486853297903
1238851924,1425204850,1425204861,3,3,41.0984963282224,16.8545135308607,41.09821317143391,16.854371369424996
1238851925,11508596179,5440189707,3,3,41.09853897393447,16.854432689583046,41.09854285153005,16.854348495107093
1238851926,639975028,11508596185,3,3,41.09853497823817,16.85297953134063,41.0990410955964,16.852991378701397
1238851927#0,10881912340,10846949248,3,3,41.10169908472886,16.849209155256045,41.10133316193548,16.84953706917289
1238851927#1,10846949248,11508596191,3,3,41.10133316193548,16.84953706917289,41.1011245063112,16.84954538375099
1239630389,11516310138,11516310141,1,1,41.100547856861574,16.871143832716907,41.10062425919737,16.871164815951005
1239630390#0,11516310143,11516310144,1,1,41.10062255202037,16.870027587342673,41.100665136712564,16.870034392251156
1239630390#1,11516310144,11516310146,1,1,41.100665136712564,16.870034392251156,41.100751782542346,16.870051378138754
1239630390#2,11516310146,11516310147,1,1,41.100751782542346,16.870051378138754,41.10079154916266,16.870059770191276
1239630391#0,11516310148,cluster_11516310149_11516310151_2623145451_279659139_#1more,1,1,41.10088740952368,16.869198348859435,41.10078723952925,16.86923766102467
1239630391#2,cluster_11516310149_11516310151_2623145451_279659139_#1more,11516310152,1,1,41.10078723952925,16.86923766102467,41.10071791246244,16.869163653375544
1239630392#0,11516310153,cluster_2623145459_2625108792_2625108825_279659150,1,1,41.100946841873764,16.868399955730194,41.10085872636565,16.86842913212661
1239630392#2,cluster_2623145459_2625108792_2625108825_279659150,11516310155,1,1,41.10085872636565,16.86842913212661,41.10077578409963,16.86838927152113
1239630393#0,11516310156,11516310157,1,1,41.101002134231344,16.867301012093534,41.10100728877199,16.86723864261844
1239630393#1,11516310157,11516310158,1,1,41.10100728877199,16.86723864261844,41.10100849732095,16.867141867108856
1239630394#0,11516310159,2625108846,1,1,41.10099784259321,16.867126799682964,41.100947168217616,16.867135604677173
1239630394#1,2625108846,2625108805,1,1,41.100947168217616,16.867135604677173,41.10085158156819,16.86715337787463
1239630394#2,2625108805,11516310161,1,1,41.10085158156819,16.86715337787463,41.10080714261232,16.86716093056659
1239630395#0,11516310162,11516310163,1,1,41.100760243145324,16.867192467041228,41.100755425571,16.867272945496232
1239630395#1,11516310163,11516310164,1,1,41.100755425571,16.867272945496232,41.100749669018846,16.867355778868447
1239630396#0,11516310165,cluster_2625108801_2625108832_279380884_4456246591,1,1,41.1007960076081,16.867369952114263,41.100888362240894,16.86730707657481
1239630396#2,cluster_2625108801_2625108832_279380884_4456246591,11516310166,1,1,41.100888362240894,16.86730707657481,41.100982874765236,16.867350002499087
1239630397,11516310173,11516310176,5,5,41.10350418062773,16.869923709106633,41.103231338604836,16.86993525825686
1239630398,4184602387,11516310184,2,2,41.10487330773854,16.87532527554723,41.104855341537586,16.875222709203022
1240423334,1425194958,cluster_11508579768_319962625,3,3,41.09585257680706,16.854305198172906,41.09582996238296,16.854473400349328
1240423339#0,cluster_11524588163_5440189943_5440189945_620120698,11524588164,0,0,41.09782874807601,16.858422322289133,41.09770518803622,16.858314889251236
1240423339#1,11524588164,11524588165,0,0,41.09770518803622,16.858314889251236,41.09741146202489,16.858275411600655
1240423340,11524588164,11524588167,0,3,41.09770518803622,16.858314889251236,41.0977278370717,16.857469168735634
1240423343#0,11524633894,11524633913,0,0,41.09603602808701,16.864128370937426,41.09579690381662,16.863926575474608
1240423343#1,11524633913,11524633893,0,0,41.09579690381662,16.863926575474608,41.096055858820506,16.863748984938038
1240423344,11524633898,11524633893,0,0,41.096191492524405,16.863755677554312,41.096055858820506,16.863748984938038
1240423345#0,11524633894,11524633919,0,0,41.09603602808701,16.864128370937426,41.09604301151195,16.863941750368674
1240423345#1,11524633919,11524633893,0,0,41.09604301151195,16.863941750368674,41.096055858820506,16.863748984938038
1240423346#0,11524633892,11524633918,0,0,41.09621748841195,16.8630674819116,41.09621203864894,16.863209495725993
1240423346#1,11524633918,11524633916,0,0,41.09621203864894,16.863209495725993,41.09620579922316,16.863378039476196
1240423346#2,11524633916,11524633914,0,0,41.09620579922316,16.863378039476196,41.09619890527684,16.863559185951296
1240423346#3,11524633914,11524633898,0,0,41.09619890527684,16.863559185951296,41.096191492524405,16.863755677554312
1240423347#0,11524633893,11524633915,0,0,41.096055858820506,16.863748984938038,41.096077349456934,16.863550867578823
1240423347#1,11524633915,11524633917,0,0,41.096077349456934,16.863550867578823,41.09608508063658,16.86336807814761
1240423347#2,11524633917,11524633886,0,0,41.09608508063658,16.86336807814761,41.09609047078834,16.86320748827721
1240423347#3,11524633886,11524633899,0,0,41.09609047078834,16.86320748827721,41.09609652278762,16.86305608534709
1240423348#0,11524633886,1784654208,0,0,41.09609047078834,16.86320748827721,41.095825541612356,16.863030566236425
1240423348#1,1784654208,11524633921,0,0,41.095825541612356,16.863030566236425,41.09583665707513,16.862844539175484
1240423348#2,11524633921,11524633923,0,0,41.09583665707513,16.862844539175484,41.09584756565146,16.862654576962477
1240423348#3,11524633923,11524633901,0,0,41.09584756565146,16.862654576962477,41.095961803005096,16.86249718217105
1240423348#4,11524633901,11524633902,0,0,41.095961803005096,16.86249718217105,41.09617705697093,16.8625042168137
1240423349#0,11524633902,11524633904,0,0,41.09617705697093,16.8625042168137,41.09610646805016,16.862307426439518
1240423349#1,11524633904,339231520,0,0,41.09610646805016,16.862307426439518,41.095886924342075,16.86204201283392
1240423350#0,11524633902,11524633922,0,0,41.09617705697093,16.8625042168137,41.096175800346515,16.86268218869745
1240423350#1,11524633922,11524633920,0,0,41.096175800346515,16.86268218869745,41.096167257590665,16.862870670820925
1240423350#2,11524633920,11524633908,0,0,41.096167257590665,16.862870670820925,41.096158040019176,16.863061872394177
1240423351,11524633904,11524633901,0,0,41.09610646805016,16.862307426439518,41.095961803005096,16.86249718217105
1240423352,11524633919,11524633913,0,0,41.09604301151195,16.863941750368674,41.09579690381662,16.863926575474608
1240423353,11524633915,11524633914,0,0,41.096077349456934,16.863550867578823,41.09619890527684,16.863559185951296
1240423354,11524633917,11524633916,0,0,41.09608508063658,16.86336807814761,41.09620579922316,16.863378039476196
1240423355,11524633918,11524633886,0,0,41.09621203864894,16.863209495725993,41.09609047078834,16.86320748827721
1240423356,11524633919,11524633912,0,0,41.09604301151195,16.863941750368674,41.09618419836023,16.86395038643614
1240423357,11524633921,11524633920,0,0,41.09583665707513,16.862844539175484,41.096167257590665,16.862870670820925
1240423358,11524633922,11524633923,0,0,41.096175800346515,16.86268218869745,41.09584756565146,16.862654576962477
1240423359,11524633894,11524633912,0,0,41.09603602808701,16.864128370937426,41.09618419836023,16.86395038643614
1240423360,11524633887,11524633894,0,0,41.09603749550048,16.864299275336744,41.09603602808701,16.864128370937426
1240423361#1,11524633912,11524633898,0,0,41.09618419836023,16.86395038643614,41.096191492524405,16.863755677554312
1240423362,11524633888,11524633898,0,0,41.09627339570725,16.863759660301465,41.096191492524405,16.863755677554312
1240423363#0,11524633924,11524633926,0,0,41.095282804138805,16.865654105698386,41.095281226394064,16.865684780289637
1240423363#1,11524633926,11524633927,0,0,41.095281226394064,16.865684780289637,41.09527577883378,16.86579309599153
1240423363#2,11524633927,11524633928,0,0,41.09527577883378,16.86579309599153,41.095269129596176,16.866125699544018
1240423365,7457228543,7457228515,0,0,41.09461330574164,16.86590841315117,41.09462176297943,16.86574219876203
1240423366,7457228543,7457228533,0,0,41.09461330574164,16.86590841315117,41.09408054330756,16.866045735906273
1240423367,339386167,7457228533,0,0,41.09392301158445,16.86590066159249,41.09408054330756,16.866045735906273
1240454969,11524865222,11524865223,5,5,41.109097858773424,16.862297303802556,41.108952392182545,16.86221911717674
1240462015,279654622,279654627,5,5,41.108179838165924,16.86153859418934,41.10902994174104,16.861985388308245
1240462017#0,11524929493,11524929495,5,5,41.10913283338706,16.862997481040868,41.10912734733775,16.863063779201443
1240462017#1,11524929495,11524929494,5,5,41.10912734733775,16.863063779201443,41.10912118240841,16.86313863276969
1240462018#0,11524929496,11524929498,5,5,41.10888576406944,16.8629638184533,41.1088805096334,16.863032504747174
1240462018#1,11524929498,11524929497,5,5,41.1088805096334,16.863032504747174,41.108875042355955,16.86310320956579
1240462019#0,11524929499,11524929501,5,5,41.1091467721383,16.862012984769162,41.109126898445126,16.862055534390517
1240462019#1,11524929501,11524929500,5,5,41.109126898445126,16.862055534390517,41.10909676891214,16.86211958794265
1240462021,11524929505,11524929506,5,5,41.109264287285804,16.863000840772354,41.10916939154871,16.8629870819314
1240462022#0,11524929508,11524929510,5,5,41.1090485590928,16.86209297795017,41.10900494329293,16.86206078143169
1240462022#1,11524929510,11524929509,5,5,41.10900494329293,16.86206078143169,41.10896854125363,16.862033671582907
1240462023#0,11524929512,4184620928,5,5,41.10888382585794,16.862771788202934,41.108831778075874,16.86275971755872
1240462023#1,4184620928,11524929513,5,5,41.108831778075874,16.86275971755872,41.1087883445797,16.862749676846793
1240590643#0,11526119838,11526119840,5,5,41.10885194111002,16.86318377666359,41.10880398195599,16.863186231370342
1240590643#1,11526119840,11526119839,5,5,41.10880398195599,16.863186231370342,41.10875863568302,16.863188640872128
1240590644#0,11526119841,11526119843,5,5,41.108728880348266,16.862939970676052,41.10872359319674,16.863010680433693
1240590644#1,11526119843,11526119842,5,5,41.10872359319674,16.863010680433693,41.10871742591757,16.86309124985904
1250778415#0,cluster_11508579768_319962625,11626675217,3,3,41.09582996238296,16.854473400349328,41.096025337026624,16.85451795131734
1250778415#1,11626675217,11626675216,3,3,41.096025337026624,16.85451795131734,41.096750973790094,16.85444537354861
1250778415#2,11626675216,cluster_11626675215_281825218,3,3,41.096750973790094,16.85444537354861,41.0968387124702,16.85445058058375
1250778415#3,cluster_11626675215_281825218,11626675214,3,3,41.0968387124702,16.85445058058375,41.0973710335106,16.854395781658518
1250778415#4,11626675214,cluster_11626675213_1300730149,3,3,41.0973710335106,16.854395781658518,41.097442510570836,16.85440398426033
1250778415#5,cluster_11626675213_1300730149,11626675212,3,3,41.097442510570836,16.85440398426033,41.09753327218856,16.854383676107897
1250778415#6,11626675212,11626675210,3,3,41.09753327218856,16.854383676107897,41.09854167168053,16.85430988231201
1250778415#7,11626675210,cluster_11508579758_11626675209_281825333_339235972_#1more,3,3,41.09854167168053,16.85430988231201,41.098788149264074,16.854279784852835
1250778415#8,cluster_11508579758_11626675209_281825333_339235972_#1more,11626675208,3,3,41.098788149264074,16.854279784852835,41.09897545745081,16.854271480089544
1250778415#9,11626675208,648410149,3,3,41.09897545745081,16.854271480089544,41.09935270375967,16.854298525667605
1250778417#0,cluster_11508579768_319962625,11524588129,3,3,41.09582996238296,16.854473400349328,41.09571824967991,16.85450264393111
1250778417#1,11524588129,cluster_5440189714_5440189716,3,3,41.09571824967991,16.85450264393111,41.0948531829976,16.854625234616556
1250778418#0,11626675227,1300730112,3,3,41.0957088123658,16.854937689999446,41.09571950027065,16.85485011877157
1250778418#1,1300730112,11626675222,3,3,41.09571950027065,16.85485011877157,41.09580219280442,16.854642886178233
1250778419#1,11524588129,11524588132,3,3,41.09571824967991,16.85450264393111,41.095717341888694,16.8544583251942
1250778420#0,11382500399,11626675222,3,3,41.0967294818147,16.854588604931237,41.09580219280442,16.854642886178233
1250778420#1,11626675222,11524588129,3,3,41.09580219280442,16.854642886178233,41.09571824967991,16.85450264393111
1250778421,11626675233,11626675234,0,0,41.094248634240174,16.861820234016683,41.0942539549261,16.861719536216864
1250778422,11626675234,1194803969,0,0,41.0942539549261,16.861719536216864,41.09426709378737,16.861491778651338
1259480286,280803664,280803565,0,0,41.099295942670686,16.860627745538416,41.09908326735933,16.860349539071283
1259480287,cluster_11709021825_5440189635,280803664,0,0,41.09907937679813,16.860646161061553,41.099295942670686,16.860627745538416
1259485412#0,11709081688,cluster_11709081707_1518076297,0,0,41.099159630024545,16.860663072728073,41.099332935364,16.861298463219637
1259485412#1,cluster_11709081707_1518076297,11709081723,0,1,41.099332935364,16.861298463219637,41.10005515374996,16.864539494402525
1259485412#2,11709081723,11709081695,1,1,41.10005515374996,16.864539494402525,41.09930949945019,16.864485059197424
1259485412#3,11709081695,11957804723,1,1,41.09930949945019,16.864485059197424,41.09930853324349,16.864472410006258
1259485412#4,11957804723,1784654340,1,0,41.09930853324349,16.864472410006258,41.09915101050929,16.861386084155722
1259485412#5,1784654340,11709081688,0,0,41.09915101050929,16.861386084155722,41.099159630024545,16.860663072728073
1265255787#0,280804280,5395558208,1,1,41.09935808655028,16.867379579781556,41.09960507961609,16.86736788311261
1265255787#2,5395558208,cluster_2623145349_280803761,1,1,41.09960507961609,16.86736788311261,41.09996811094018,16.867349233630122
1265255787#4,cluster_2623145349_280803761,1518076303,1,1,41.09996811094018,16.867349233630122,41.100074174852125,16.867340807494994
1265255787#5,1518076303,648409942,1,1,41.100074174852125,16.867340807494994,41.10026988002393,16.867325752302655
1265255787#6,648409942,650731851,1,1,41.10026988002393,16.867325752302655,41.100517454432165,16.86730597468156
1265255787#7,650731851,11516310163,1,1,41.100517454432165,16.86730597468156,41.100755425571,16.867272945496232
1265255787#8,11516310163,cluster_2625108801_2625108832_279380884_4456246591,1,1,41.100755425571,16.867272945496232,41.100888362240894,16.86730707657481
1265255790#0,cluster_2623145400_2623145418_316576985_316576986,11516310141,1,1,41.10055488753444,16.871492806882504,41.10062425919737,16.871164815951005
1265255790#1,11516310141,11516310146,1,1,41.10062425919737,16.871164815951005,41.100751782542346,16.870051378138754
1265255790#2,11516310146,cluster_11516310149_11516310151_2623145451_279659139_#1more,1,1,41.100751782542346,16.870051378138754,41.10078723952925,16.86923766102467
1265255790#4,cluster_11516310149_11516310151_2623145451_279659139_#1more,cluster_2623145459_2625108792_2625108825_279659150,1,1,41.10078723952925,16.86923766102467,41.10085872636565,16.86842913212661
1265255790#6,cluster_2623145459_2625108792_2625108825_279659150,cluster_2625108801_2625108832_279380884_4456246591,1,1,41.10085872636565,16.86842913212661,41.100888362240894,16.86730707657481
1277775773#0,11861779887,11861779889,3,3,41.097498611170025,16.855445290137006,41.09748423922273,16.855521090959236
1277775773#1,11861779889,11861779888,3,3,41.09748423922273,16.855521090959236,41.097469367206514,16.855599973513296
1277775774#0,11861779890,cluster_339225665_339226735_5440189950_5440189951_#1more,3,3,41.09809870340906,16.85561757184226,41.09815027312019,16.855760005077485
1277775774#1,cluster_339225665_339226735_5440189950_5440189951_#1more,11861779891,3,3,41.09815027312019,16.855760005077485,41.09806806266397,16.855775074940073
1278888491,1420903805,1420903684,3,3,41.09864803749965,16.850743183753313,41.098644132548976,16.850638647029253
1278888496#1,1420903720,11872572768,3,3,41.09775541058747,16.851269420616525,41.09771939084571,16.85124638073886
1278888497#0,11872583069,11872572768,3,3,41.09773265564252,16.85121127001731,41.09771939084571,16.85124638073886
1278888497#1,11872572768,cluster_11872583081_1420872293_5534114664,3,3,41.09771939084571,16.85124638073886,41.09787809967991,16.852495851624283
1278888497#2,cluster_11872583081_1420872293_5534114664,11872589784,3,3,41.09787809967991,16.852495851624283,41.09777743288227,16.852706398442155
1278888497#3,11872589784,11872583080,3,3,41.09777743288227,16.852706398442155,41.09774469031722,16.852804426447076
1278890210#0,11872589783,1245871230,3,3,41.09785708615009,16.852738286209835,41.09781493300057,16.85272138388394
1278890210#1,1245871230,11872589784,3,3,41.09781493300057,16.85272138388394,41.09777743288227,16.852706398442155
1283595517,1784570433,1784570438,2,2,41.10587545339042,16.873882013479236,41.10587398238915,16.87400010488015
1283747641#1,11910759846,11910759844,4,4,41.10539725340866,16.859649174255654,41.10537998448118,16.859681078065055
1283747641#2,11910759844,11910759853,4,4,41.10537998448118,16.859681078065055,41.104503927116546,16.85958037926639
1283747641#3,11910759853,11910759850,4,4,41.104503927116546,16.85958037926639,41.10416066266748,16.859540802770198
1283747641#4,11910759850,11910759841,4,4,41.10416066266748,16.859540802770198,41.10357680362834,16.859473717534048
1283747641#5,11910759841,11910759838,4,4,41.10357680362834,16.859473717534048,41.10357185264863,16.859456787285694
1283747641#6,11910759838,11910759846,4,4,41.10357185264863,16.859456787285694,41.10539725340866,16.859649174255654
1283747642#0,11910759838,cluster_11910759840_1483768303_279660968_339220011,4,4,41.10357185264863,16.859456787285694,41.10344680290414,16.85955328740241
1283747642#1,cluster_11910759840_1483768303_279660968_339220011,11910759839,4,4,41.10344680290414,16.85955328740241,41.10347792549318,16.859444372275068
1283747643#0,11910759841,11910759843,4,4,41.10357680362834,16.859473717534048,41.10356959419756,16.859568779615195
1283747643#1,11910759843,11910759842,4,4,41.10356959419756,16.859568779615195,41.10355905111288,16.85970852238135
1283747644#0,11910759844,cluster_11825860335_11865809784,4,4,41.10537998448118,16.859681078065055,41.10540400997296,16.859788575537863
1283747644#1,cluster_11825860335_11865809784,11910759845,4,4,41.10540400997296,16.859788575537863,41.10536463278337,16.859895474387002
1283747645#0,11910759846,11910759848,4,4,41.10539725340866,16.859649174255654,41.10544335395114,16.859655834119003
1283747645#1,11910759848,11910759847,4,4,41.10544335395114,16.859655834119003,41.10547705681897,16.859660476914204
1283747646#0,11910759850,11910759852,4,4,41.10416066266748,16.859540802770198,41.1041524973915,16.8596336952172
1283747646#1,11910759852,11910759851,4,4,41.1041524973915,16.8596336952172,41.104142587847136,16.859745353516402
1283747647#0,11910759853,11910759855,4,4,41.104503927116546,16.85958037926639,41.10449760637144,16.859676182250798
1283747647#1,11910759855,11910759854,4,4,41.10449760637144,16.859676182250798,41.10448984219504,16.859788854342927
1283749943#0,11910759847,11910713538,4,4,41.10547705681897,16.859660476914204,41.10551866323175,16.85970559363596
1283749943#1,11910713538,11910759847,4,4,41.10551866323175,16.85970559363596,41.10547705681897,16.859660476914204
1283749944#0,11910713538,11865809783,4,4,41.10551866323175,16.85970559363596,41.10551161247677,16.859801972903586
1283749944#1,11865809783,11910713539,4,4,41.10551161247677,16.859801972903586,41.10550410732408,16.859904174508067
128617364#0,1420872273,1420903661,3,3,41.09806721210441,16.852050479186744,41.098149910878696,16.8520498261223
128617364#1,1420903661,5571777195,3,3,41.098149910878696,16.8520498261223,41.09884206855618,16.851611199894293
128617364#2,5571777195,1420872300,3,3,41.09884206855618,16.851611199894293,41.098862125960395,16.851562586031022
128617365#0,1420872317,1420872260,3,3,41.09797643244636,16.850614898699735,41.09804660863142,16.85040694512677
128617365#1,1420872260,1420872261,3,3,41.09804660863142,16.85040694512677,41.09832099386634,16.85012542116124
128617365#2,1420872261,cluster_1420872287_5571777626_5571777627,3,3,41.09832099386634,16.85012542116124,41.09904973847797,16.850582520873346
128617365#5,cluster_1420872287_5571777626_5571777627,1420903684,3,3,41.09904973847797,16.850582520873346,41.098644132548976,16.850638647029253
128617365#6,1420903684,1420872310,3,3,41.098644132548976,16.850638647029253,41.098013091446674,16.85068225103151
128617366#1,1420872310,1420872317,3,3,41.098013091446674,16.85068225103151,41.09797643244636,16.850614898699735
128617366#2,1420872317,1420872248,3,3,41.09797643244636,16.850614898699735,41.09793748434432,16.85075728665873
128617366#3,1420872248,1420872310,3,3,41.09793748434432,16.85075728665873,41.098013091446674,16.85068225103151
128617367,1420872261,9219426177,3,3,41.09832099386634,16.85012542116124,41.09916793962796,16.84996986980567
128617368#1,1420903622,1420872299,3,3,41.09918185916011,16.85131794042289,41.0990874924974,16.8515065223999
128617368#2,1420872299,1420872300,3,3,41.0990874924974,16.8515065223999,41.098862125960395,16.851562586031022
128617368#3,1420872300,1420872280,3,3,41.098862125960395,16.851562586031022,41.0985745479452,16.851515927773157
128617368#4,1420872280,1420872288,3,3,41.0985745479452,16.851515927773157,41.09845283384253,16.85151179425623
128617368#5,1420872288,1420872323,3,3,41.09845283384253,16.85151179425623,41.09793746834689,16.851542921811404
128617369,9219426176,1420872260,3,3,41.097704748690376,16.850100264838954,41.09804660863142,16.85040694512677
128617371#0,cluster_1420872287_5571777626_5571777627,1420872253,3,3,41.09904973847797,16.850582520873346,41.09929463114233,16.850987342981135
128617371#1,1420872253,1420872292,3,3,41.09929463114233,16.850987342981135,41.09931605670135,16.851044147750866
128617373#0,1420872290,1420872314,3,3,41.098120239865395,16.851923252261454,41.09839430126112,16.851975842959945
128617373#1,1420872314,1420872268,3,3,41.09839430126112,16.851975842959945,41.09854563823773,16.851975094177543
128617373#2,1420872268,1420872331,3,3,41.09854563823773,16.851975094177543,41.09856710528921,16.851586686157244
128617373#3,1420872331,1420872306,3,3,41.09856710528921,16.851586686157244,41.09844176890672,16.851589356969157
128617373#4,1420872306,1420872285,3,3,41.09844176890672,16.851589356969157,41.098164496232926,16.851708498787925
128617374,1420872304,1420872292,3,3,41.09930375352356,16.851243608811007,41.09931605670135,16.851044147750866
128617375#0,1420872314,1420872306,3,3,41.09839430126112,16.851975842959945,41.09844176890672,16.851589356969157
128617375#1,1420872306,1420872288,3,3,41.09844176890672,16.851589356969157,41.09845283384253,16.85151179425623
128617375#2,1420872288,1420903760,3,3,41.09845283384253,16.85151179425623,41.09846700578801,16.851431461046552
128617376#0,639975013,11508596185,3,3,41.098993846164205,16.853140083157598,41.0990410955964,16.852991378701397
128617376#1,11508596185,cluster_1420872281_1420903697,3,3,41.0990410955964,16.852991378701397,41.09832529060936,16.85282801072609
128619658#0,1420903793,1420903598,3,3,41.09864198371626,16.850587385279407,41.098747969035365,16.85033709224592
128619658#1,1420903598,5571777206,3,3,41.098747969035365,16.85033709224592,41.09901768174448,16.850228686238
128619659,1420903722,1420903779,3,3,41.09947760082304,16.850626803502433,41.099584846851144,16.850253181344023
128619661,1420903637,1420903619,3,3,41.09856734340911,16.851426182556906,41.09854974771632,16.850749949662667
128619662#0,1420903708,1420903693,3,3,41.098452840308774,16.850524919795422,41.09835590596339,16.85050338481174
128619662#1,1420903693,1420903739,3,3,41.09835590596339,16.85050338481174,41.09814029354746,16.850283120597865
128619663#0,1420903748,1420903604,3,3,41.09813797816284,16.85243337938057,41.098117261188655,16.852461374439553
128619663#1,1420903604,1420903725,3,3,41.098117261188655,16.852461374439553,41.097993941786065,16.852450645166215
128619664#0,1420903663,1420872265,3,3,41.09831658841025,16.852495434888926,41.09832788483672,16.852677933266442
128619664#1,1420872265,cluster_1420872281_1420903697,3,3,41.09832788483672,16.852677933266442,41.09832529060936,16.85282801072609
128619665#0,1420903696,1420903742,3,3,41.09972383652709,16.850673369470176,41.099615106186725,16.85026474754884
128619665#1,1420903742,1420903771,3,3,41.099615106186725,16.85026474754884,41.09971933190999,16.850566909002076
128619665#2,1420903771,1420903696,3,3,41.09971933190999,16.850566909002076,41.09972383652709,16.850673369470176
128619666,1420903639,1420903725,3,3,41.098066752207885,16.85230313705645,41.097993941786065,16.852450645166215
128619667#0,1420903764,1420903631,3,3,41.099487433214236,16.85130973417082,41.099273425934,16.85153329800853
128619667#1,1420903631,1420903791,3,3,41.099273425934,16.85153329800853,41.09928552818976,16.851704985778795
128619668#0,5571777632,1420903708,3,3,41.098449827284256,16.850600327300786,41.098452840308774,16.850524919795422
128619668#1,1420903708,1420903630,3,3,41.098452840308774,16.850524919795422,41.09855798175316,16.850372005317904
128619668#2,1420903630,1420903598,3,3,41.09855798175316,16.850372005317904,41.098747969035365,16.85033709224592
128619668#3,1420903598,5571777631,3,3,41.098747969035365,16.85033709224592,41.09891232561782,16.85056877957723
128619669#0,1420903793,1420903630,3,3,41.09864198371626,16.850587385279407,41.09855798175316,16.850372005317904
128619669#1,1420903630,1420903693,3,3,41.09855798175316,16.850372005317904,41.09835590596339,16.85050338481174
128619671,1420903785,1420903622,3,3,41.099182334759796,16.851254725472398,41.09918185916011,16.85131794042289
128619672#0,1420903663,1420903748,3,3,41.09831658841025,16.852495434888926,41.09813797816284,16.85243337938057
128619672#1,1420903748,1420903661,3,3,41.09813797816284,16.85243337938057,41.098149910878696,16.8520498261223
128619673#0,cluster_1420903623_339236019,5571777192,3,3,41.0992570920314,16.8527619225972,41.09929199470031,16.85177899347221
128619673#1,5571777192,1420903791,3,3,41.09929199470031,16.85177899347221,41.09928552818976,16.851704985778795
128619673#2,1420903791,1420903764,3,3,41.09928552818976,16.851704985778795,41.099487433214236,16.85130973417082
